NAME,B01001_002E,state,county,tract,block group
"Block Group 2, Census Tract 67, Philadelphia County, Pennsylvania",193,42,101,006700,2
"Block Group 1, Census Tract 67, Philadelphia County, Pennsylvania",502,42,101,006700,1
"Block Group 4, Census Tract 67, Philadelphia County, Pennsylvania",447,42,101,006700,4
"Block Group 7, Census Tract 67, Philadelphia County, Pennsylvania",294,42,101,006700,7
"Block Group 5, Census Tract 67, Philadelphia County, Pennsylvania",525,42,101,006700,5
"Block Group 6, Census Tract 67, Philadelphia County, Pennsylvania",260,42,101,006700,6
"Block Group 4, Census Tract 70, Philadelphia County, Pennsylvania",105,42,101,007000,4
"Block Group 6, Census Tract 72, Philadelphia County, Pennsylvania",505,42,101,007200,6
"Block Group 2, Census Tract 72, Philadelphia County, Pennsylvania",327,42,101,007200,2
"Block Group 3, Census Tract 72, Philadelphia County, Pennsylvania",291,42,101,007200,3
"Block Group 5, Census Tract 72, Philadelphia County, Pennsylvania",406,42,101,007200,5
"Block Group 4, Census Tract 72, Philadelphia County, Pennsylvania",384,42,101,007200,4
"Block Group 2, Census Tract 74, Philadelphia County, Pennsylvania",426,42,101,007400,2
"Block Group 1, Census Tract 74, Philadelphia County, Pennsylvania",347,42,101,007400,1
"Block Group 3, Census Tract 74, Philadelphia County, Pennsylvania",661,42,101,007400,3
"Block Group 1, Census Tract 77, Philadelphia County, Pennsylvania",632,42,101,007700,1
"Block Group 2, Census Tract 110, Philadelphia County, Pennsylvania",356,42,101,011000,2
"Block Group 3, Census Tract 110, Philadelphia County, Pennsylvania",507,42,101,011000,3
"Block Group 1, Census Tract 110, Philadelphia County, Pennsylvania",313,42,101,011000,1
"Block Group 4, Census Tract 110, Philadelphia County, Pennsylvania",682,42,101,011000,4
"Block Group 4, Census Tract 112, Philadelphia County, Pennsylvania",611,42,101,011200,4
"Block Group 7, Census Tract 112, Philadelphia County, Pennsylvania",89,42,101,011200,7
"Block Group 2, Census Tract 112, Philadelphia County, Pennsylvania",347,42,101,011200,2
"Block Group 1, Census Tract 112, Philadelphia County, Pennsylvania",861,42,101,011200,1
"Block Group 6, Census Tract 112, Philadelphia County, Pennsylvania",259,42,101,011200,6
"Block Group 3, Census Tract 41.02, Philadelphia County, Pennsylvania",811,42,101,004102,3
"Block Group 2, Census Tract 41.02, Philadelphia County, Pennsylvania",1725,42,101,004102,2
"Block Group 2, Census Tract 353.02, Philadelphia County, Pennsylvania",1224,42,101,035302,2
"Block Group 2, Census Tract 158, Philadelphia County, Pennsylvania",567,42,101,015800,2
"Block Group 4, Census Tract 158, Philadelphia County, Pennsylvania",586,42,101,015800,4
"Block Group 5, Census Tract 158, Philadelphia County, Pennsylvania",542,42,101,015800,5
"Block Group 3, Census Tract 355, Philadelphia County, Pennsylvania",1178,42,101,035500,3
"Block Group 1, Census Tract 355, Philadelphia County, Pennsylvania",1476,42,101,035500,1
"Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",903,42,101,036203,1
"Block Group 2, Census Tract 362.03, Philadelphia County, Pennsylvania",498,42,101,036203,2
"Block Group 1, Census Tract 364, Philadelphia County, Pennsylvania",694,42,101,036400,1
"Block Group 1, Census Tract 205, Philadelphia County, Pennsylvania",875,42,101,020500,1
"Block Group 1, Census Tract 218, Philadelphia County, Pennsylvania",948,42,101,021800,1
"Block Group 2, Census Tract 218, Philadelphia County, Pennsylvania",1172,42,101,021800,2
"Block Group 3, Census Tract 255, Philadelphia County, Pennsylvania",428,42,101,025500,3
"Block Group 3, Census Tract 336, Philadelphia County, Pennsylvania",1176,42,101,033600,3
"Block Group 1, Census Tract 336, Philadelphia County, Pennsylvania",673,42,101,033600,1
"Block Group 4, Census Tract 336, Philadelphia County, Pennsylvania",696,42,101,033600,4
"Block Group 2, Census Tract 336, Philadelphia County, Pennsylvania",570,42,101,033600,2
"Block Group 5, Census Tract 202, Philadelphia County, Pennsylvania",609,42,101,020200,5
"Block Group 6, Census Tract 202, Philadelphia County, Pennsylvania",599,42,101,020200,6
"Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",226,42,101,020200,3
"Block Group 1, Census Tract 202, Philadelphia County, Pennsylvania",692,42,101,020200,1
"Block Group 2, Census Tract 363.03, Philadelphia County, Pennsylvania",635,42,101,036303,2
"Block Group 1, Census Tract 363.03, Philadelphia County, Pennsylvania",1194,42,101,036303,1
"Block Group 3, Census Tract 363.03, Philadelphia County, Pennsylvania",710,42,101,036303,3
"Block Group 3, Census Tract 299, Philadelphia County, Pennsylvania",284,42,101,029900,3
"Block Group 1, Census Tract 299, Philadelphia County, Pennsylvania",323,42,101,029900,1
"Block Group 4, Census Tract 299, Philadelphia County, Pennsylvania",950,42,101,029900,4
"Block Group 3, Census Tract 277, Philadelphia County, Pennsylvania",364,42,101,027700,3
"Block Group 6, Census Tract 277, Philadelphia County, Pennsylvania",224,42,101,027700,6
"Block Group 2, Census Tract 277, Philadelphia County, Pennsylvania",499,42,101,027700,2
"Block Group 4, Census Tract 277, Philadelphia County, Pennsylvania",288,42,101,027700,4
"Block Group 1, Census Tract 277, Philadelphia County, Pennsylvania",603,42,101,027700,1
"Block Group 1, Census Tract 285, Philadelphia County, Pennsylvania",1138,42,101,028500,1
"Block Group 1, Census Tract 252, Philadelphia County, Pennsylvania",185,42,101,025200,1
"Block Group 6, Census Tract 252, Philadelphia County, Pennsylvania",810,42,101,025200,6
"Block Group 7, Census Tract 252, Philadelphia County, Pennsylvania",578,42,101,025200,7
"Block Group 5, Census Tract 252, Philadelphia County, Pennsylvania",723,42,101,025200,5
"Block Group 3, Census Tract 252, Philadelphia County, Pennsylvania",336,42,101,025200,3
"Block Group 4, Census Tract 252, Philadelphia County, Pennsylvania",459,42,101,025200,4
"Block Group 2, Census Tract 252, Philadelphia County, Pennsylvania",392,42,101,025200,2
"Block Group 4, Census Tract 262, Philadelphia County, Pennsylvania",563,42,101,026200,4
"Block Group 2, Census Tract 262, Philadelphia County, Pennsylvania",270,42,101,026200,2
"Block Group 4, Census Tract 273, Philadelphia County, Pennsylvania",779,42,101,027300,4
"Block Group 1, Census Tract 262, Philadelphia County, Pennsylvania",223,42,101,026200,1
"Block Group 2, Census Tract 273, Philadelphia County, Pennsylvania",413,42,101,027300,2
"Block Group 5, Census Tract 273, Philadelphia County, Pennsylvania",976,42,101,027300,5
"Block Group 3, Census Tract 284, Philadelphia County, Pennsylvania",419,42,101,028400,3
"Block Group 4, Census Tract 284, Philadelphia County, Pennsylvania",204,42,101,028400,4
"Block Group 2, Census Tract 286, Philadelphia County, Pennsylvania",187,42,101,028600,2
"Block Group 2, Census Tract 39.01, Philadelphia County, Pennsylvania",827,42,101,003901,2
"Block Group 4, Census Tract 39.01, Philadelphia County, Pennsylvania",683,42,101,003901,4
"Block Group 1, Census Tract 50, Philadelphia County, Pennsylvania",0,42,101,005000,1
"Block Group 1, Census Tract 54, Philadelphia County, Pennsylvania",820,42,101,005400,1
"Block Group 2, Census Tract 60, Philadelphia County, Pennsylvania",425,42,101,006000,2
"Block Group 5, Census Tract 60, Philadelphia County, Pennsylvania",1031,42,101,006000,5
"Block Group 4, Census Tract 60, Philadelphia County, Pennsylvania",498,42,101,006000,4
"Block Group 3, Census Tract 60, Philadelphia County, Pennsylvania",183,42,101,006000,3
"Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania",802,42,101,020300,2
"Block Group 1, Census Tract 203, Philadelphia County, Pennsylvania",525,42,101,020300,1
"Block Group 2, Census Tract 246, Philadelphia County, Pennsylvania",528,42,101,024600,2
"Block Group 1, Census Tract 246, Philadelphia County, Pennsylvania",350,42,101,024600,1
"Block Group 3, Census Tract 249, Philadelphia County, Pennsylvania",140,42,101,024900,3
"Block Group 4, Census Tract 249, Philadelphia County, Pennsylvania",261,42,101,024900,4
"Block Group 1, Census Tract 249, Philadelphia County, Pennsylvania",424,42,101,024900,1
"Block Group 1, Census Tract 258, Philadelphia County, Pennsylvania",687,42,101,025800,1
"Block Group 3, Census Tract 265, Philadelphia County, Pennsylvania",485,42,101,026500,3
"Block Group 4, Census Tract 265, Philadelphia County, Pennsylvania",368,42,101,026500,4
"Block Group 6, Census Tract 265, Philadelphia County, Pennsylvania",777,42,101,026500,6
"Block Group 2, Census Tract 265, Philadelphia County, Pennsylvania",313,42,101,026500,2
"Block Group 6, Census Tract 267, Philadelphia County, Pennsylvania",83,42,101,026700,6
"Block Group 7, Census Tract 267, Philadelphia County, Pennsylvania",470,42,101,026700,7
"Block Group 4, Census Tract 267, Philadelphia County, Pennsylvania",533,42,101,026700,4
"Block Group 5, Census Tract 267, Philadelphia County, Pennsylvania",614,42,101,026700,5
"Block Group 1, Census Tract 268, Philadelphia County, Pennsylvania",677,42,101,026800,1
"Block Group 2, Census Tract 268, Philadelphia County, Pennsylvania",258,42,101,026800,2
"Block Group 3, Census Tract 268, Philadelphia County, Pennsylvania",532,42,101,026800,3
"Block Group 2, Census Tract 312, Philadelphia County, Pennsylvania",1086,42,101,031200,2
"Block Group 1, Census Tract 231, Philadelphia County, Pennsylvania",596,42,101,023100,1
"Block Group 1, Census Tract 235, Philadelphia County, Pennsylvania",630,42,101,023500,1
"Block Group 2, Census Tract 19, Philadelphia County, Pennsylvania",805,42,101,001900,2
"Block Group 3, Census Tract 19, Philadelphia County, Pennsylvania",434,42,101,001900,3
"Block Group 1, Census Tract 19, Philadelphia County, Pennsylvania",409,42,101,001900,1
"Block Group 6, Census Tract 31, Philadelphia County, Pennsylvania",333,42,101,003100,6
"Block Group 1, Census Tract 31, Philadelphia County, Pennsylvania",530,42,101,003100,1
"Block Group 2, Census Tract 31, Philadelphia County, Pennsylvania",124,42,101,003100,2
"Block Group 4, Census Tract 31, Philadelphia County, Pennsylvania",377,42,101,003100,4
"Block Group 1, Census Tract 22, Philadelphia County, Pennsylvania",341,42,101,002200,1
"Block Group 5, Census Tract 31, Philadelphia County, Pennsylvania",482,42,101,003100,5
"Block Group 2, Census Tract 22, Philadelphia County, Pennsylvania",255,42,101,002200,2
"Block Group 3, Census Tract 22, Philadelphia County, Pennsylvania",506,42,101,002200,3
"Block Group 1, Census Tract 23, Philadelphia County, Pennsylvania",449,42,101,002300,1
"Block Group 2, Census Tract 138, Philadelphia County, Pennsylvania",689,42,101,013800,2
"Block Group 1, Census Tract 138, Philadelphia County, Pennsylvania",248,42,101,013800,1
"Block Group 2, Census Tract 162, Philadelphia County, Pennsylvania",405,42,101,016200,2
"Block Group 3, Census Tract 162, Philadelphia County, Pennsylvania",489,42,101,016200,3
"Block Group 2, Census Tract 179, Philadelphia County, Pennsylvania",750,42,101,017900,2
"Block Group 1, Census Tract 179, Philadelphia County, Pennsylvania",150,42,101,017900,1
"Block Group 5, Census Tract 179, Philadelphia County, Pennsylvania",1273,42,101,017900,5
"Block Group 4, Census Tract 179, Philadelphia County, Pennsylvania",963,42,101,017900,4
"Block Group 1, Census Tract 183, Philadelphia County, Pennsylvania",510,42,101,018300,1
"Block Group 3, Census Tract 179, Philadelphia County, Pennsylvania",399,42,101,017900,3
"Block Group 3, Census Tract 183, Philadelphia County, Pennsylvania",862,42,101,018300,3
"Block Group 2, Census Tract 183, Philadelphia County, Pennsylvania",526,42,101,018300,2
"Block Group 4, Census Tract 183, Philadelphia County, Pennsylvania",225,42,101,018300,4
"Block Group 6, Census Tract 192, Philadelphia County, Pennsylvania",341,42,101,019200,6
"Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",688,42,101,019200,5
"Block Group 4, Census Tract 192, Philadelphia County, Pennsylvania",1217,42,101,019200,4
"Block Group 3, Census Tract 192, Philadelphia County, Pennsylvania",1060,42,101,019200,3
"Block Group 1, Census Tract 192, Philadelphia County, Pennsylvania",274,42,101,019200,1
"Block Group 1, Census Tract 17, Philadelphia County, Pennsylvania",636,42,101,001700,1
"Block Group 2, Census Tract 17, Philadelphia County, Pennsylvania",848,42,101,001700,2
"Block Group 4, Census Tract 25, Philadelphia County, Pennsylvania",514,42,101,002500,4
"Block Group 3, Census Tract 25, Philadelphia County, Pennsylvania",348,42,101,002500,3
"Block Group 5, Census Tract 33, Philadelphia County, Pennsylvania",305,42,101,003300,5
"Block Group 4, Census Tract 33, Philadelphia County, Pennsylvania",279,42,101,003300,4
"Block Group 3, Census Tract 33, Philadelphia County, Pennsylvania",271,42,101,003300,3
"Block Group 1, Census Tract 33, Philadelphia County, Pennsylvania",1240,42,101,003300,1
"Block Group 2, Census Tract 243, Philadelphia County, Pennsylvania",632,42,101,024300,2
"Block Group 4, Census Tract 243, Philadelphia County, Pennsylvania",355,42,101,024300,4
"Block Group 3, Census Tract 278, Philadelphia County, Pennsylvania",523,42,101,027800,3
"Block Group 1, Census Tract 165, Philadelphia County, Pennsylvania",108,42,101,016500,1
"Block Group 2, Census Tract 165, Philadelphia County, Pennsylvania",426,42,101,016500,2
"Block Group 1, Census Tract 236, Philadelphia County, Pennsylvania",281,42,101,023600,1
"Block Group 3, Census Tract 236, Philadelphia County, Pennsylvania",270,42,101,023600,3
"Block Group 1, Census Tract 94, Philadelphia County, Pennsylvania",379,42,101,009400,1
"Block Group 4, Census Tract 94, Philadelphia County, Pennsylvania",387,42,101,009400,4
"Block Group 3, Census Tract 94, Philadelphia County, Pennsylvania",284,42,101,009400,3
"Block Group 2, Census Tract 95, Philadelphia County, Pennsylvania",423,42,101,009500,2
"Block Group 4, Census Tract 95, Philadelphia County, Pennsylvania",424,42,101,009500,4
"Block Group 1, Census Tract 243, Philadelphia County, Pennsylvania",450,42,101,024300,1
"Block Group 3, Census Tract 276, Philadelphia County, Pennsylvania",544,42,101,027600,3
"Block Group 4, Census Tract 276, Philadelphia County, Pennsylvania",308,42,101,027600,4
"Block Group 1, Census Tract 16, Philadelphia County, Pennsylvania",445,42,101,001600,1
"Block Group 2, Census Tract 16, Philadelphia County, Pennsylvania",767,42,101,001600,2
"Block Group 4, Census Tract 39.02, Philadelphia County, Pennsylvania",1014,42,101,003902,4
"Block Group 2, Census Tract 39.02, Philadelphia County, Pennsylvania",299,42,101,003902,2
"Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",484,42,101,015600,2
"Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",336,42,101,015600,1
"Block Group 3, Census Tract 163, Philadelphia County, Pennsylvania",371,42,101,016300,3
"Block Group 2, Census Tract 163, Philadelphia County, Pennsylvania",421,42,101,016300,2
"Block Group 2, Census Tract 178, Philadelphia County, Pennsylvania",568,42,101,017800,2
"Block Group 3, Census Tract 178, Philadelphia County, Pennsylvania",468,42,101,017800,3
"Block Group 4, Census Tract 178, Philadelphia County, Pennsylvania",186,42,101,017800,4
"Block Group 6, Census Tract 178, Philadelphia County, Pennsylvania",114,42,101,017800,6
"Block Group 4, Census Tract 32, Philadelphia County, Pennsylvania",360,42,101,003200,4
"Block Group 3, Census Tract 32, Philadelphia County, Pennsylvania",289,42,101,003200,3
"Block Group 1, Census Tract 32, Philadelphia County, Pennsylvania",348,42,101,003200,1
"Block Group 2, Census Tract 32, Philadelphia County, Pennsylvania",189,42,101,003200,2
"Block Group 3, Census Tract 40.01, Philadelphia County, Pennsylvania",410,42,101,004001,3
"Block Group 2, Census Tract 40.01, Philadelphia County, Pennsylvania",398,42,101,004001,2
"Block Group 4, Census Tract 40.01, Philadelphia County, Pennsylvania",278,42,101,004001,4
"Block Group 1, Census Tract 92, Philadelphia County, Pennsylvania",601,42,101,009200,1
"Block Group 1, Census Tract 100, Philadelphia County, Pennsylvania",478,42,101,010000,1
"Block Group 2, Census Tract 100, Philadelphia County, Pennsylvania",450,42,101,010000,2
"Block Group 4, Census Tract 100, Philadelphia County, Pennsylvania",653,42,101,010000,4
"Block Group 3, Census Tract 158, Philadelphia County, Pennsylvania",589,42,101,015800,3
"Block Group 4, Census Tract 164, Philadelphia County, Pennsylvania",758,42,101,016400,4
"Block Group 1, Census Tract 164, Philadelphia County, Pennsylvania",541,42,101,016400,1
"Block Group 3, Census Tract 164, Philadelphia County, Pennsylvania",628,42,101,016400,3
"Block Group 2, Census Tract 169.02, Philadelphia County, Pennsylvania",350,42,101,016902,2
"Block Group 4, Census Tract 169.02, Philadelphia County, Pennsylvania",506,42,101,016902,4
